We initiated CBD in 72 children and 60 adults with treatment-resistant epilepsy (TRE) at 5   mg/kg/day and titrated it up to a maximum dosage of 50   mg/kg/day.,We;initiated;CBD|We;titrated up to;maximum dosage|We;initiated CBD in;72 children with epilepsy|We;titrated up;it|We;initiated CBD at;5 mg/kg/day|We;titrated up to;maximum dosage of 50 mg/kg/day|We;initiated CBD in;72 children|We;initiated CBD in;72 children with treatment-resistant epilepsy|72 children;is with;treatment-resistant epilepsy|,9
At each visit  we monitored treatment adverse events with the adverse events profile (AEP)  seizure severity using the Chalfont Seizure Severity Scale (CSSS)  and seizure frequency (SF) using seizure calendars.,we;monitored treatment events At;visit|treatment adverse events;using;seizure frequency|treatment events;using;seizure frequency|treatment events;using;SF|treatment adverse events;using;SF|treatment adverse events;using;CSSS|treatment events;using;Chalfont Seizure Severity Scale|treatment events;using;CSSS|treatment adverse events;using;Chalfont Seizure Severity Scale|,9
We analyzed data for the enrollment and visits at 12  24  and 48   weeks.,We;analyzed;data|We;analyzed;data for enrollment|,2
We recorded AEP  CSSS  and SF at each follow-up visit for the weeks preceding the visit (seizures were averaged over 2-week periods).,,0
Of the 139 study participants in this ongoing study  at the time of analysis  132 had 12-week  88 had 24-week  and 61 had 48-week data.,61;had;48-week data|61;had;data|139 study participants;is in;ongoing study|,3
Study retention was 77% at one year.,Study retention;was;77 % at one year|Study retention;was;77 %|,2
There were no significant differences between participants who contributed all 4 data points and those who contributed 2 or 3 data points in baseline demographic and AEP/SF/CSSS measures.,,0
For all participants  AEP decreased between CBD initiation and the 12-week visit (40.8 vs. 33.2; p   <   0.0001) with stable AEP scores thereafter (all p   >=    0.14).,AEP;decreased For;participants|12-week visit;is with;stable AEP scores thereafter|,2
Chalfont Seizure Severity Scale scores were 80.7 at baseline  decreasing to 39.2 at 12   weeks (p   <   0.0001) and stable CSSS thereafter (all p   >=    0.19).,,0
Bi-weekly SF decreased from a mean of 144.4 at entry to 52.2 at 12   weeks (p   =   0.01) and remained stable thereafter (all p   >=    0.65).,Bi-weekly SF;decreased from;mean of 144.4|SF;decreased at;12 weeks|Bi-weekly SF;decreased from;mean at entry to 52.2|p;=;0.01|Bi-weekly SF;remained;stable|SF;decreased from;mean of 144.4|SF;remained;stable|Bi-weekly SF;decreased at;12 weeks|Bi-weekly SF;decreased from;mean at entry|SF;decreased from;mean of 144.4 at entry|SF;remained thereafter;stable|SF;decreased from;mean at entry to 52.2|SF;decreased from;mean of 144.4 at entry to 52.2|Bi-weekly SF;decreased from;mean of 144.4 at entry to 52.2|Bi-weekly SF;decreased from;mean of 144.4 at entry|Bi-weekly SF;remained thereafter;stable|SF;decreased from;mean at entry|Bi-weekly SF;decreased from;mean|SF;decreased from;mean|,19
Analyses of the pediatric and adult subgroups revealed similar patterns.,Analyses;revealed;similar patterns|Analyses;revealed;patterns|,2
Most patients were treated with dosages of CBD between 20 and 30   mg/kg/day.,Most patients;were treated with;dosages|Most patients;were treated with;dosages of CBD|patients;were treated with;dosages of CBD|patients;were;treated|Most patients;were;treated|patients;were treated with;dosages|,6
For the first time  this prospective  open-label safety study of CBD in TRE provides evidence for significant improvements in AEP  CSSS  and SF at 12   weeks that are sustained over the 48-week duration of treatment.,prospective open-label safety study;is in;TRE|prospective safety study;provides;evidence|open-label safety study;provides evidence For;time|prospective safety study;provides evidence For;time|prospective safety study;provides;evidence for significant improvements|prospective open-label safety study;provides;evidence for improvements in AEP CSSS|safety study;provides;evidence for improvements|prospective safety study;provides;evidence for improvements in AEP CSSS|safety study;provides evidence For;time|prospective safety study;provides;evidence for improvements|open-label safety study;provides;evidence for significant improvements in AEP CSSS|open-label safety study;provides;evidence|open-label safety study;provides;evidence for improvements in AEP CSSS|safety study;provides;evidence for improvements in AEP CSSS|safety study;provides;evidence|safety study;provides;evidence for significant improvements in AEP CSSS|prospective open-label safety study;provides;evidence for significant improvements in AEP CSSS|prospective open-label safety study;provides evidence For;time|safety study;provides;evidence for significant improvements|open-label safety study;provides;evidence for significant improvements|prospective open-label safety study;provides;evidence|prospective safety study;provides;evidence for significant improvements in AEP CSSS|open-label safety study;provides;evidence for improvements|prospective open-label safety study;provides;evidence for significant improvements|significant improvements;is in;AEP CSSS|prospective open-label safety study;provides;evidence for improvements|,26


Background and Purpose: The modified Atkins diet is a less restrictive alternative to the ketogenic diet (KD)  allowing unlimited protein  fat  calories  and fluid intake.,modified Atkins diet;is alternative to;ketogenic diet|modified Atkins diet;is alternative to;diet|Atkins diet;is restrictive alternative to;diet|modified Atkins diet;is alternative to;ketogenic diet allowing|modified Atkins diet;is restrictive alternative to;KD|modified Atkins diet;is;alternative|modified Atkins diet;is restrictive alternative to;ketogenic diet|modified Atkins diet;is;less restrictive alternative|Atkins diet;is;restrictive alternative|modified Atkins diet;is;restrictive alternative|Atkins diet;is restrictive alternative to;ketogenic diet allowing|modified Atkins diet;is alternative to;KD|Atkins diet;is restrictive alternative to;KD|modified Atkins diet;is restrictive alternative to;ketogenic diet allowing|Atkins diet;is restrictive alternative to;ketogenic diet|Atkins diet;is alternative to;ketogenic diet allowing|diet;is;restrictive|Atkins diet;is less restrictive alternative to;ketogenic diet allowing|modified Atkins diet;is alternative to;diet allowing|modified Atkins diet;is less restrictive alternative to;ketogenic diet allowing|Atkins diet;is;less restrictive alternative|Atkins diet;is alternative to;diet allowing|Atkins diet;is less restrictive alternative to;KD|Atkins diet;is restrictive alternative to;diet allowing|modified Atkins diet;is restrictive alternative to;diet allowing|Atkins diet;is alternative to;ketogenic diet|Atkins diet;is alternative to;KD|Atkins diet;is less restrictive alternative to;diet allowing|Atkins diet;is less restrictive alternative to;diet|Atkins diet;is less restrictive alternative to;ketogenic diet|modified Atkins diet;is less restrictive alternative to;ketogenic diet|modified Atkins diet;is less restrictive alternative to;KD|Atkins diet;is alternative to;KD|modified Atkins diet;is alternative to;KD|Atkins diet;is restrictive alternative to;KD|modified Atkins diet;is restrictive alternative to;diet|modified Atkins diet;is restrictive alternative to;KD|Atkins diet;is less restrictive alternative to;KD|modified Atkins diet;is less restrictive alternative to;KD|Atkins diet;is alternative to;diet|modified Atkins diet;is less restrictive alternative to;diet allowing|modified Atkins diet;is less restrictive alternative to;diet|Atkins diet;is;alternative|,43
Moreover  it can be started on an outpatient basis without requiring a fast.,it;can;Moreover can started|it;can;Moreover can started on outpatient basis|it;can;can started|it;can;can started on basis|it;requiring;fast|it;can;Moreover can started on basis|it;can;can started on outpatient basis|,7
This study evaluated the efficacy  tolerability  and compliance of the modified Atkins diet in intractable pediatric epilepsy.,study;evaluated;efficacy tolerability of modified Atkins diet in pediatric epilepsy|study;evaluated;efficacy tolerability of modified Atkins diet in intractable epilepsy|study;evaluated;efficacy tolerability in pediatric epilepsy|study;evaluated;efficacy tolerability of modified Atkins diet in intractable pediatric epilepsy|study;evaluated;efficacy tolerability of Atkins diet in intractable pediatric epilepsy|study;evaluated;efficacy tolerability of Atkins diet in pediatric epilepsy|study;evaluated;efficacy tolerability in intractable pediatric epilepsy|study;evaluated;efficacy tolerability of Atkins diet in intractable epilepsy|study;evaluated;efficacy tolerability of Atkins diet|study;evaluated;efficacy tolerability of modified Atkins diet|study;evaluated;efficacy tolerability in intractable epilepsy|study;evaluated;efficacy tolerability|tolerability;is in;intractable pediatric epilepsy|study;evaluated;efficacy tolerability of modified Atkins diet in epilepsy|study;evaluated;efficacy tolerability in epilepsy|study;evaluated;efficacy tolerability of Atkins diet in epilepsy|study;evaluated;compliance|,17
Methods: We retrospectively reviewed the medical records of 26 pediatric patients (10 males and 16 females) with intractable epilepsy who were treated using the modified Atkins diet at Samsung Medical Center from January 2011 to March 2017.,26 pediatric patients;is with;intractable epilepsy|We;retrospectively reviewed;medical records|We;retrospectively reviewed;records|We;reviewed;records|We;reviewed;medical records|,5
Results: The mean age at initiation of the modified Atkins diet was 10.9 (range  2-21) years.,,0
The diet was continued for a mean duration of 5.9 (range  1-16) months.,diet;was continued for;mean duration|diet;was continued for;mean duration of 5.9 months|diet;was;continued|diet;was continued for;duration of 5.9 months|diet;was continued for;duration|,5
After 6 months  10 (38.5%) remained on the diet  of whom six (60%) had > 50% seizure reduction and two (20%) became seizure free.,,0
Four of 26 patients (15.4%) reported side effects of the diet  including constipation (n = 2) and lipid profile elevations (n = 2).,,0
Mean body mass index (BMI) was reduced from 22.6 to 20.9 kg/m2 (p < 0.05) in 13 patients who continued the diet for >=  3 months.,22.6 20.9 kg/m2;is in;13 patients|Mean body mass index;was;reduced|,2
Four of these patients (30.8%) were overweight (BMI > 25 kg/m2) before initiating the diet and were satisfied with their BMI changes from a mean of 30.3 to 27 kg/m2 (p < 0.05).,,0
Food refusal (n = 3) and poor parental compliance (n = 3) were the common reasons cited for cessation.,compliance;were;common reasons|poor compliance;were;common reasons cited|poor parental compliance;were;common reasons cited for cessation|compliance;were;common reasons cited for cessation|poor compliance;were;reasons cited for cessation|poor compliance;were;common reasons|poor compliance;were;reasons cited|common reasons;cited for;cessation|Food refusal;were;reasons|Food refusal;were;common reasons|parental compliance;were;reasons|poor parental compliance;were;reasons cited for cessation|poor parental compliance;were;reasons|Food refusal;were;reasons cited for cessation|Food refusal;were;common reasons cited|Food refusal;were;reasons cited|poor compliance;were;common reasons cited for cessation|poor parental compliance;were;common reasons cited|poor compliance;were;reasons|parental compliance;were;common reasons cited for cessation|parental compliance;were;common reasons cited|parental compliance;were;common reasons|compliance;were;common reasons cited|compliance;were;reasons cited|poor parental compliance;were;common reasons|reasons;cited for;cessation|poor parental compliance;were;reasons cited|parental compliance;were;reasons cited for cessation|parental compliance;were;reasons cited|compliance;were;reasons|compliance;were;reasons cited for cessation|Food refusal;were;common reasons cited for cessation|,32
Conclusions: The modified Atkins diet may be an alternative treatment option for children with intractable epilepsy who are unable to tolerate KD because of food intake-related restrictiveness or adverse effects.,Conclusions;option for;children with intractable epilepsy|children;is with;intractable epilepsy|Atkins diet;may;may alternative treatment option|modified Atkins diet;may;may alternative treatment option|modified Atkins diet;may;may treatment option|Atkins diet;may;may treatment option|diet;be;alternative|,7
The continuous support of healthcare professionals and families plays a key role in diet maintenance.,support;plays role in;diet maintenance|support;plays;role|support;plays;key role|continuous support;plays;key role|continuous support;plays role in;diet maintenance|continuous support;plays;role|,6


Background and Purpose: The modified Atkins diet is a less restrictive alternative to the ketogenic diet (KD)  allowing unlimited protein  fat  calories  and fluid intake.,modified Atkins diet;is alternative to;ketogenic diet|modified Atkins diet;is alternative to;diet|Atkins diet;is restrictive alternative to;diet|modified Atkins diet;is alternative to;ketogenic diet allowing|modified Atkins diet;is restrictive alternative to;KD|modified Atkins diet;is;alternative|modified Atkins diet;is restrictive alternative to;ketogenic diet|modified Atkins diet;is;less restrictive alternative|Atkins diet;is;restrictive alternative|modified Atkins diet;is;restrictive alternative|Atkins diet;is restrictive alternative to;ketogenic diet allowing|modified Atkins diet;is alternative to;KD|Atkins diet;is restrictive alternative to;KD|modified Atkins diet;is restrictive alternative to;ketogenic diet allowing|Atkins diet;is restrictive alternative to;ketogenic diet|Atkins diet;is alternative to;ketogenic diet allowing|diet;is;restrictive|Atkins diet;is less restrictive alternative to;ketogenic diet allowing|modified Atkins diet;is alternative to;diet allowing|modified Atkins diet;is less restrictive alternative to;ketogenic diet allowing|Atkins diet;is;less restrictive alternative|Atkins diet;is alternative to;diet allowing|Atkins diet;is less restrictive alternative to;KD|Atkins diet;is restrictive alternative to;diet allowing|modified Atkins diet;is restrictive alternative to;diet allowing|Atkins diet;is alternative to;ketogenic diet|Atkins diet;is alternative to;KD|Atkins diet;is less restrictive alternative to;diet allowing|Atkins diet;is less restrictive alternative to;diet|Atkins diet;is less restrictive alternative to;ketogenic diet|modified Atkins diet;is less restrictive alternative to;ketogenic diet|modified Atkins diet;is less restrictive alternative to;KD|Atkins diet;is alternative to;KD|modified Atkins diet;is alternative to;KD|Atkins diet;is restrictive alternative to;KD|modified Atkins diet;is restrictive alternative to;diet|modified Atkins diet;is restrictive alternative to;KD|Atkins diet;is less restrictive alternative to;KD|modified Atkins diet;is less restrictive alternative to;KD|Atkins diet;is alternative to;diet|modified Atkins diet;is less restrictive alternative to;diet allowing|modified Atkins diet;is less restrictive alternative to;diet|Atkins diet;is;alternative|,43
Moreover  it can be started on an outpatient basis without requiring a fast.,it;can;Moreover can started|it;can;Moreover can started on outpatient basis|it;can;can started|it;can;can started on basis|it;requiring;fast|it;can;Moreover can started on basis|it;can;can started on outpatient basis|,7
This study evaluated the efficacy  tolerability  and compliance of the modified Atkins diet in intractable pediatric epilepsy.,study;evaluated;efficacy tolerability of modified Atkins diet in pediatric epilepsy|study;evaluated;efficacy tolerability of modified Atkins diet in intractable epilepsy|study;evaluated;efficacy tolerability in pediatric epilepsy|study;evaluated;efficacy tolerability of modified Atkins diet in intractable pediatric epilepsy|study;evaluated;efficacy tolerability of Atkins diet in intractable pediatric epilepsy|study;evaluated;efficacy tolerability of Atkins diet in pediatric epilepsy|study;evaluated;efficacy tolerability in intractable pediatric epilepsy|study;evaluated;efficacy tolerability of Atkins diet in intractable epilepsy|study;evaluated;efficacy tolerability of Atkins diet|study;evaluated;efficacy tolerability of modified Atkins diet|study;evaluated;efficacy tolerability in intractable epilepsy|study;evaluated;efficacy tolerability|tolerability;is in;intractable pediatric epilepsy|study;evaluated;efficacy tolerability of modified Atkins diet in epilepsy|study;evaluated;efficacy tolerability in epilepsy|study;evaluated;efficacy tolerability of Atkins diet in epilepsy|study;evaluated;compliance|,17
Methods: We retrospectively reviewed the medical records of 26 pediatric patients (10 males and 16 females) with intractable epilepsy who were treated using the modified Atkins diet at Samsung Medical Center from January 2011 to March 2017.,26 pediatric patients;is with;intractable epilepsy|We;retrospectively reviewed;medical records|We;retrospectively reviewed;records|We;reviewed;records|We;reviewed;medical records|,5
Results: The mean age at initiation of the modified Atkins diet was 10.9 (range  2-21) years.,,0
The diet was continued for a mean duration of 5.9 (range  1-16) months.,diet;was continued for;mean duration|diet;was continued for;mean duration of 5.9 months|diet;was;continued|diet;was continued for;duration of 5.9 months|diet;was continued for;duration|,5
After 6 months  10 (38.5%) remained on the diet  of whom six (60%) had > 50% seizure reduction and two (20%) became seizure free.,,0
Four of 26 patients (15.4%) reported side effects of the diet  including constipation (n = 2) and lipid profile elevations (n = 2).,,0
Mean body mass index (BMI) was reduced from 22.6 to 20.9 kg/m2 (p < 0.05) in 13 patients who continued the diet for >=  3 months.,22.6 20.9 kg/m2;is in;13 patients|Mean body mass index;was;reduced|,2
Four of these patients (30.8%) were overweight (BMI > 25 kg/m2) before initiating the diet and were satisfied with their BMI changes from a mean of 30.3 to 27 kg/m2 (p < 0.05).,,0
Food refusal (n = 3) and poor parental compliance (n = 3) were the common reasons cited for cessation.,compliance;were;common reasons|poor compliance;were;common reasons cited|poor parental compliance;were;common reasons cited for cessation|compliance;were;common reasons cited for cessation|poor compliance;were;reasons cited for cessation|poor compliance;were;common reasons|poor compliance;were;reasons cited|common reasons;cited for;cessation|Food refusal;were;reasons|Food refusal;were;common reasons|parental compliance;were;reasons|poor parental compliance;were;reasons cited for cessation|poor parental compliance;were;reasons|Food refusal;were;reasons cited for cessation|Food refusal;were;common reasons cited|Food refusal;were;reasons cited|poor compliance;were;common reasons cited for cessation|poor parental compliance;were;common reasons cited|poor compliance;were;reasons|parental compliance;were;common reasons cited for cessation|parental compliance;were;common reasons cited|parental compliance;were;common reasons|compliance;were;common reasons cited|compliance;were;reasons cited|poor parental compliance;were;common reasons|reasons;cited for;cessation|poor parental compliance;were;reasons cited|parental compliance;were;reasons cited for cessation|parental compliance;were;reasons cited|compliance;were;reasons|compliance;were;reasons cited for cessation|Food refusal;were;common reasons cited for cessation|,32
Conclusions: The modified Atkins diet may be an alternative treatment option for children with intractable epilepsy who are unable to tolerate KD because of food intake-related restrictiveness or adverse effects.,Conclusions;option for;children with intractable epilepsy|children;is with;intractable epilepsy|Atkins diet;may;may alternative treatment option|modified Atkins diet;may;may alternative treatment option|modified Atkins diet;may;may treatment option|Atkins diet;may;may treatment option|diet;be;alternative|,7
The continuous support of healthcare professionals and families plays a key role in diet maintenance.,support;plays role in;diet maintenance|support;plays;role|support;plays;key role|continuous support;plays;key role|continuous support;plays role in;diet maintenance|continuous support;plays;role|,6


Introduction: Childhood epilepsy is a generalized epilepsy syndrome with a favorable response to antiepileptic drugs; however  a small percentage of typical absence seizures remain refractory to drugs.,percentage;however remain;refractory|percentage;however remain;refractory to drugs|small percentage;however remain;refractory|epilepsy;is;generalized|generalized epilepsy syndrome;is with;favorable response to antiepileptic drugs|small percentage;remain;refractory to drugs|small percentage;however remain;refractory to drugs|percentage;remain;refractory|small percentage;remain;refractory|percentage;remain;refractory to drugs|,10
We studied the safety and efficacy of amantadine in children with refractory absence seizures.,We;studied;safety in children|We;studied;safety of amantadine in children with absence seizures|We;studied;safety of amantadine|We;studied;safety of amantadine in children with refractory absence seizures|children;is with;refractory absence seizures|We;studied;safety in children with absence seizures|We;studied;safety of amantadine in children|We;studied;safety in children with refractory absence seizures|We;studied;efficacy|We;studied;safety|safety;is in;children with refractory absence seizures|,11
Materials and Methods: Of 48 children with typical absence seizures attending the outpatient department of a tertiary care neurological center over a period of 3 years from July 2013 to June 2016  4 children who were refractory to standard treatment for at least 1 year were selected and were started on amantadine 4-6 mg/kg/day  after obtaining informed consent.,48 children;is with;typical absence seizures attending over period of 3 years from July 2013 to June 2016|,1
Observations: The children  aged between 7 and 14 years  had more than 10 episodes of seizures per day in spite of polytherapy with valproate  lamotrigine  clonazepam  levetiracetam  and topiramate in various combinations.,polytherapy;is in;various combinations|children;aged between;years|polytherapy;is with;valproate lamotrigine clonazepam levetiracetam|,3
Electrographically  all showed the typical generalized 3 Hz spike wave discharges activated by hyperventilation.,,0
All the children became seizure free within 1 week after starting amantadine  and there was improvement in their school performance.,improvement;was in;their school performance|children;became within;1 week|children;starting;amantadine|children;became;free|children;became;seizure free|,5
The children continue to remain seizure free for 6-30 months now.,children;remain;seizure free|children;remain;seizure free for 6-30 months|children;remain;seizure|children;remain;seizure free for 6-30 months now|children;continue;remain|,5
No significant adverse effects were observed on addition of amantadine.,,0
Discussion: Amantadine can be tried as a safe add-on drug for children with absence epilepsy refractory to multiple drugs.,children;is with;absence epilepsy refractory to multiple drugs|,1
Further multicenter trials may be needed to prove its effectiveness  as the numbers are small.,Further multicenter trials;prove;small|Further multicenter trials;prove;its effectiveness|Further multicenter trials;may;may needed|multicenter trials;prove;small|multicenter trials;may;may needed|multicenter trials;prove;its effectiveness|numbers;are;small|,7


Objective: To evaluate the efficacy and tolerability of brivaracetam (BRV) in a severely drug refractory cohort of patients with epileptic encephalopathies (EE).,tolerability;efficacy of;brivaracetam|patients;is with;epileptic encephalopathies|tolerability;efficacy of;BRV|,3
Method: A multicenter  retrospective cohort study recruiting all patients treated with EE who began treatment with BRV in an enrolling epilepsy center between 2016 and 2017.,,0
Results: Forty-four patients (27 male [61%]  mean age 29 years  range 6 to 62) were treated with BRV.,patients;were treated with;BRV|Forty-four patients;were treated with;BRV|Forty-four patients;were;treated|patients;were;treated|,4
The retention rate was 65% at 3 months  52% at 6 months and 41% at 12 months.,retention rate;was;65 % at 6 months|retention rate;was;65 %|retention rate;was;65 % at 3 months 52 % at 6 months|retention rate;was;65 % at 3 months|retention rate;was;65 % at 3 months at 6 months|retention rate;was;65 % at 3 months 52 %|,6
A mean retention time of 5 months resulted in a cumulative exposure to BRV of 310 months.,,0
Three patients were seizure free during the baseline.,Three patients;were free during;baseline|patients;were free;seizure|patients;were;seizure free during baseline|Three patients;were;free|Three patients;were;seizure free during baseline|Three patients;were free;seizure|patients;were;free|patients;were free during;baseline|,8
At 3 months  20 (45%  20/44 as per intention-to-treat analysis considering all patients that started BRV including three who were seizure free during baseline) were either seizure free (n = 4; 9%  three of them already seizure-free at baseline) or reported at least 25% (n = 4; 9%) or 50% (n = 12; 27%) reduction in seizures.,reduction;is in;seizures|,1
An increase in seizure frequency was reported in two (5%) patients  while there was no change in the seizure frequency of the other patients.,increase;is in;seizure frequency|,1
A 50% long-term responder rate was apparent in 19 patients (43%)  with two (5%) free from seizures for more than six months and in nine patients (20%  with one [2 %] free from seizures) for more than 12 months.,% long-term responder rate;was apparent in;43 %|50 % long-term responder rate;was apparent in;43 %|two free;with patients is;43 %|50 % long-term responder rate;was;apparent|% long-term responder rate;was;apparent|50 % long-term responder rate;was;apparent in 19 patients in nine patients|50 % long-term responder rate;was apparent in;19 patients|% long-term responder rate;was apparent in;19 patients|19 patients;is with;two free from seizures|% long-term responder rate;was apparent in;nine patients|50 % long-term responder rate;was apparent in;nine patients|% long-term responder rate;was;apparent in 19 patients in nine patients|,12
Treatment-emergent adverse events were predominantly of psychobehavioural nature and were observed in 16%.,adverse events;were;predominantly observed|Treatment-emergent events;were;observed|adverse events;were;predominantly of nature observed|events;were;predominantly of psychobehavioural nature observed in 16 %|adverse events;were;predominantly of psychobehavioural nature observed in 16 %|adverse events;were;observed in 16 %|Treatment-emergent adverse events;were;predominantly of nature observed in 16 %|adverse events;were;observed|events;were;predominantly of nature observed|events;were;predominantly of nature observed in 16 %|Treatment-emergent adverse events;were;observed in 16 %|adverse events;were;predominantly observed in 16 %|Treatment-emergent adverse events;were;predominantly observed in 16 %|Treatment-emergent events;were;predominantly observed in 16 %|Treatment-emergent events;were;predominantly of psychobehavioural nature observed in 16 %|events;were;observed|Treatment-emergent events;were;predominantly of nature observed in 16 %|Treatment-emergent adverse events;were;predominantly of psychobehavioural nature observed in 16 %|Treatment-emergent events;were;predominantly of nature observed|Treatment-emergent events;were;observed in 16 %|events;were;predominantly of psychobehavioural nature observed|adverse events;were;predominantly of nature observed in 16 %|Treatment-emergent events;were;predominantly observed|Treatment-emergent events;were;predominantly of psychobehavioural nature observed|events;were;predominantly observed|Treatment-emergent adverse events;were;predominantly of psychobehavioural nature observed|events;were;observed in 16 %|events;were;predominantly observed in 16 %|adverse events;were;predominantly of psychobehavioural nature observed|Treatment-emergent adverse events;were;observed|Treatment-emergent adverse events;were;predominantly observed|Treatment-emergent adverse events;were;predominantly of nature observed|,32
Significance: In this retrospective analysis the rate of patients with a 50% seizure reduction under BRV proofed to be similar to those seen in regulatory trials for focal epilepsies.,Significance;proofed In;retrospective analysis|patients;is with;50 % seizure reduction under BRV|,2
BRV appears to be safe and relatively well tolerated in EE and might be considered in patients with psychobehavioral adverse events while on levetiracetam.,BRV;be considered in;patients with events|BRV;be considered in;patients with psychobehavioral events|BRV;appears;safe|BRV;be considered on;levetiracetam|BRV;be considered in;patients|BRV;be;considered|BRV;be considered in;patients with adverse events|patients;is with;psychobehavioral adverse events|BRV;be considered in;patients with psychobehavioral adverse events|,9


OBJECTIVE: We aimed to evaluate and compare the status epilepticus treatment pathways used by pediatric status epilepticus research group (pSERG) hospitals in the United States and the American Epilepsy Society (AES) status epilepticus guideline.,status epilepticus treatment pathways;used by;status epilepticus research group|We;evaluate;status epilepticus treatment pathways used|We;evaluate;status epilepticus treatment pathways used by pediatric status epilepticus research group|We;evaluate;status epilepticus treatment pathways used by status epilepticus research group in United States|status epilepticus treatment pathways;used in;United States|We;evaluate;status epilepticus treatment pathways used in United States|We;evaluate;status epilepticus treatment pathways used by status epilepticus research group|status epilepticus treatment pathways;used by;pediatric status epilepticus research group|We;evaluate;status epilepticus treatment pathways|We;evaluate;status epilepticus treatment pathways used by pediatric status epilepticus research group in United States|,10
METHODS: We undertook a descriptive analysis of recommended timing  dosing  and medication choices in 10 pSERG hospitals' status epilepticus treatment pathways.,We;undertook analysis in;10 pSERG hospitals ' status epilepticus treatment pathways|We;descriptive analysis of;recommended timing dosing|We;undertook;descriptive analysis of timing dosing|We;undertook;analysis of recommended timing dosing|We;analysis of;timing dosing|We;descriptive analysis of;timing dosing|We;undertook;analysis|We;undertook;descriptive analysis|We;undertook;analysis of timing dosing|We;analysis of;recommended timing dosing|METHODS;undertook in;10 pSERG hospitals ' status epilepticus treatment pathways|We;undertook;descriptive analysis of recommended timing dosing|,12
RESULTS: One pathway matched the timeline in the AES guideline; nine pathways described more rapid timings.,nine pathways;described;more rapid timings|nine pathways;described;timings|nine pathways;described;rapid timings|pathways;described;timings|pathways;described;rapid timings|pathways;described;more rapid timings|,6
All pathways matched the guideline's stabilization phase in timing and five suggested that first-line benzodiazepine (BZD) be administered within this period.,first-line benzodiazepine;be;administered|guideline;has;phase|pathways;matched;five|benzodiazepine;be;administered|pathways;matched;guideline 's stabilization phase in timing|phase;is in;timing|benzodiazepine;be administered within;period|pathways;matched;guideline 's stabilization phase|first-line benzodiazepine;be administered within;period|,9
For second-line therapy timing (initiation of a non-BZD antiepileptic drug within 20 to 40 minutes)  one pathway matched the guideline; nine initiated the antiepileptic drug earlier (median 10 [range five to 15] minutes).,nine;initiated earlier;drug|nine;initiated earlier;antiepileptic drug|nine;initiated;antiepileptic drug|nine;initiated;drug|,4
Third-line therapy timings matched the AES guideline (40 minutes) in two pathways; eight suggested earlier timing (median 20 [range 15 to 30] minutes).,eight;suggested;timing|eight;suggested;earlier timing|,2
The first-line BZD recommended in all hospitals was intravenous lorazepam; alternatives included intramuscular midazolam or rectal diazepam.,alternatives;included;midazolam|alternatives;included;intramuscular midazolam|BZD;recommended in;hospitals|alternatives;included;rectal diazepam|alternatives;included;diazepam|first-line BZD;recommended in;hospitals|,6
In second-line therapy  nine pathways recommended fosphenytoin.,second-line therapy nine pathways;recommended;fosphenytoin|therapy nine pathways;recommended;fosphenytoin|,2
For third-line therapy  eight pathways recommended additional boluses of second-line medications; most commonly phenobarbital.,,0
Two pathways suggested escalation to third-line medication; most commonly midazolam.,,0
We found variance in dosing for the following medications: midazolam as first-line therapy  fosphenytoin  and levetiracetam as second-line therapy  and phenobarbital as third-line therapy medications.,We;found;variance|variance;is in;dosing|We;found;variance for following medications|We;found;variance in dosing for medications|We;found;variance in dosing|We;found;variance in dosing for following medications|We;found;variance for medications|,7
CONCLUSIONS: The pSERG hospitals status epilepticus pathways are consistent with the AES status epilepticus guideline in regard to the choice of medications  but generally recommend more rapid escalation in therapy than the guideline.,AES status epilepticus guideline;is in;regard to choice of medications|pSERG hospitals status epilepticus pathways;generally recommend;more rapid escalation in therapy than guideline|,2


BACKGROUND: This study assessed the effect transcutaneous vagus nerve stimulation (TVNS) for poststroke epilepsy (PSE).,study;assessed;effect|study;assessed;effect for poststroke epilepsy|,2
METHODS: Fifty-two patients with PSE were included in this study.,Fifty-two patients;is with;PSE|,1
Twenty-seven patients received TVNS  30 minutes each session  once daily  twice weekly for a total of 4 weeks; and were assigned to the treatment group.,Twenty-seven patients;were assigned to;treatment group|patients;were assigned to;treatment group|Twenty-seven patients;were;assigned|Twenty-seven patients;received;TVNS|patients;were;assigned|patients;received;TVNS|,6
Twenty-five patients were at waiting list and were assigned to the control group.,Twenty-five patients;were;assigned|Twenty-five patients;were assigned to;control group|patients;were assigned to;control group|patients;were;assigned|Twenty-five patients;were at;waiting list|patients;were at;waiting list|,6
The primary outcome included weekly seizure frequency.,primary outcome;included;weekly seizure frequency|outcome;included;weekly seizure frequency|primary outcome;included;seizure frequency|outcome;included;seizure frequency|,4
The secondary outcomes consisted of each seizure episode  and quality of life  measured by the Quality of Life in Epilepsy Inventory-31 (QOLIE-31)  as well as the adverse events.,,0
All outcomes were measured before and after 4-week treatment.,outcomes;were;measured treatment|outcomes;were;measured before treatment|outcomes;were;measured before 4-week treatment|outcomes;were;measured|outcomes;were;measured 4-week treatment|,5
